id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
39	D3	dee052dc-129c-4822-9422-82b08fa0dd60	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.372 < 1.7	0.091564	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.176664	1.372351	0.999473	1.307497e-03	15.1171	15.1171	1.377546	0.033882	1.233117e-03	15.1216	1.377546	0.033882	1.233117e-03	15.1216	1.371756	0.020659	1.316311e-03	15.1166	1.371756	0.020659	1.316311e-03	15.1166	1.371756	0.020659	1.316311e-03	15.1166	1.371756	0.020659	1.316311e-03	15.1166	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
40	D4	dee052dc-129c-4822-9422-82b08fa0dd60	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.373 < 1.7	0.095228	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.176852	1.373321	0.999583	1.294619e-03	15.1146	15.1146	1.377546	0.033882	1.234427e-03	15.1183	1.377546	0.033882	1.234427e-03	15.1183	1.371756	0.020659	1.317709e-03	15.1132	1.371756	0.020659	1.317709e-03	15.1132	1.371756	0.020659	1.317709e-03	15.1132	1.371756	0.020659	1.317709e-03	15.1132	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
41	D5	dfdbcb3a-004f-4ecf-9cf6-12025a491a1a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.387 < 1.7	0.100159	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.184046	1.386792	0.999588	1.606051e-03	14.0042	14.0042	1.377546	0.033882	1.769649e-03	13.9938	1.377546	0.033882	1.769649e-03	13.9938	1.371756	0.020659	1.881100e-03	13.9871	1.371756	0.020659	1.881100e-03	13.9871	1.371756	0.020659	1.881100e-03	13.9871	1.371756	0.020659	1.881100e-03	13.9871	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
42	D6	dfdbcb3a-004f-4ecf-9cf6-12025a491a1a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.383 < 1.7	0.093937	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.173083	1.382822	0.999518	1.574509e-03	14.1893	14.1893	1.377546	0.033882	1.664240e-03	14.1856	1.377546	0.033882	1.664240e-03	14.1856	1.371756	0.020659	1.769053e-03	14.1814	1.371756	0.020659	1.769053e-03	14.1814	1.371756	0.020659	1.769053e-03	14.1814	1.371756	0.020659	1.769053e-03	14.1814	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
43	D7	05f5bac0-cebc-4396-b723-325a232233af	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.377 < 1.7	0.091099	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.161508	1.377467	0.999631	1.128334e-03	15.4016	15.4016	1.377546	0.033882	1.127329e-03	15.4017	1.377546	0.033882	1.127329e-03	15.4017	1.371756	0.020659	1.203385e-03	15.4003	1.371756	0.020659	1.203385e-03	15.4003	1.371756	0.020659	1.203385e-03	15.4003	1.371756	0.020659	1.203385e-03	15.4003	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
44	D8	05f5bac0-cebc-4396-b723-325a232233af	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.389 < 1.7	0.086790	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.147907	1.388738	0.999700	9.107014e-04	15.6720	15.6720	1.377546	0.033882	1.032391e-03	15.6763	1.377546	0.033882	1.032391e-03	15.6763	1.371756	0.020659	1.102042e-03	15.6787	1.371756	0.020659	1.102042e-03	15.6787	1.371756	0.020659	1.102042e-03	15.6787	1.371756	0.020659	1.102042e-03	15.6787	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
45	D9	f96141fd-cb8f-4048-9b2c-b6ce30fe58a7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.372 < 1.7	0.089341	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.154889	1.371716	0.999362	1.583770e-03	14.5327	14.5327	1.377546	0.033882	1.489301e-03	14.5323	1.377546	0.033882	1.489301e-03	14.5323	1.371756	0.020659	1.583096e-03	14.5327	1.371756	0.020659	1.583096e-03	14.5327	1.371756	0.020659	1.583096e-03	14.5327	1.371756	0.020659	1.583096e-03	14.5327	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
46	D10	f96141fd-cb8f-4048-9b2c-b6ce30fe58a7	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.363 < 1.7	0.086158	0.086896	0.313329	0.1565	0.1565	12	18	4	14.5	0.156245	1.363408	0.999651	1.744741e-03	14.5053	14.5053	1.377546	0.033882	1.502338e-03	14.5051	1.377546	0.033882	1.502338e-03	14.5051	1.371756	0.020659	1.596955e-03	14.5052	1.371756	0.020659	1.596955e-03	14.5052	1.371756	0.020659	1.596955e-03	14.5052	1.371756	0.020659	1.596955e-03	14.5052	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
47	D11	07dbefe0-7445-446c-83fd-4aad9aa6ee04	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.415 < 1.7	0.079615	0.086896	0.313329	0.1565	0.1565	12	18	4	16.5	0.158919	1.414512	0.999464	5.201978e-04	16.4558	16.4558	1.377546	0.033882	8.052412e-04	16.4521	1.377546	0.033882	8.052412e-04	16.4521	1.371756	0.020659	8.631961e-04	16.4515	1.371756	0.020659	8.631961e-04	16.4515	1.371756	0.020659	8.631961e-04	16.4515	1.371756	0.020659	8.631961e-04	16.4515	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
48	D12	07dbefe0-7445-446c-83fd-4aad9aa6ee04	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.405 < 1.7	0.084618	0.086896	0.313329	0.1565	0.1565	12	18	4	16.5	0.184594	1.405186	0.999401	6.739229e-04	16.0147	16.0147	1.377546	0.033882	9.353330e-04	15.9845	1.377546	0.033882	9.353330e-04	15.9845	1.371756	0.020659	1.002651e-03	15.9777	1.371756	0.020659	1.002651e-03	15.9777	1.371756	0.020659	1.002651e-03	15.9777	1.371756	0.020659	1.002651e-03	15.9777	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
49	E1	4269ca09-9bea-40fb-bfd2-1ee29c02a485	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.112715	0.086896	0.313329	0.1565	0.1565	7	17	0	nan	nan	nan	nan	nan	nan	nan	1.377546	0.033882	nan	nan	1.377546	0.033882	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
50	E2	4269ca09-9bea-40fb-bfd2-1ee29c02a485	nac	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control;baseline error		0.111820	0.086896	0.313329	0.1565	0.1565	11	19	0	nan	nan	nan	nan	nan	nan	nan	1.377546	0.033882	nan	nan	1.377546	0.033882	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No
51	E3	9bd6ddf5-2c25-4d3a-927a-8dace8e1c6ff	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.366 < 1.7	0.095870	0.086896	0.313329	0.1565	0.1565	12	17	5	14.0	0.169587	1.366183	0.999387	2.149155e-03	13.7426	13.7426	1.377546	0.033882	1.913843e-03	13.7493	1.377546	0.033882	1.913843e-03	13.7493	1.371756	0.020659	2.030096e-03	13.7459	1.371756	0.020659	2.030096e-03	13.7459	1.371756	0.020659	2.030096e-03	13.7459	1.371756	0.020659	2.030096e-03	13.7459	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
52	E4	9bd6ddf5-2c25-4d3a-927a-8dace8e1c6ff	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.378 < 1.7	0.094301	0.086896	0.313329	0.1565	0.1565	12	17	4	13.5	0.152788	1.377654	0.999619	2.021613e-03	13.5749	13.5749	1.377546	0.033882	2.023755e-03	13.5749	1.377546	0.033882	2.023755e-03	13.5749	1.371756	0.020659	2.142167e-03	13.5759	1.371756	0.020659	2.142167e-03	13.5759	1.371756	0.020659	2.142167e-03	13.5759	1.371756	0.020659	2.142167e-03	13.5759	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
53	E5	c85e41fa-71d6-49a5-980b-449f66fbb052	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.394 < 1.7	0.095839	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.181822	1.394321	0.999215	7.545035e-04	16.0488	16.0488	1.377546	0.033882	9.212884e-04	16.0318	1.377546	0.033882	9.212884e-04	16.0318	1.371756	0.020659	9.875955e-04	16.0255	1.371756	0.020659	9.875955e-04	16.0255	1.371756	0.020659	9.875955e-04	16.0255	1.371756	0.020659	9.875955e-04	16.0255	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
54	E6	c85e41fa-71d6-49a5-980b-449f66fbb052	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.399 < 1.7	0.095509	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.179640	1.398757	0.998935	7.073850e-04	16.0891	16.0891	1.377546	0.033882	9.102303e-04	16.0695	1.377546	0.033882	9.102303e-04	16.0695	1.371756	0.020659	9.757415e-04	16.0637	1.371756	0.020659	9.757415e-04	16.0637	1.371756	0.020659	9.757415e-04	16.0637	1.371756	0.020659	9.757415e-04	16.0637	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
55	E7	934b263d-6bce-40ad-a31e-968c6d3b4d00	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.382 < 1.7	0.092581	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.180235	1.382196	0.999457	1.650357e-03	14.0637	14.0637	1.377546	0.033882	1.733006e-03	14.0592	1.377546	0.033882	1.733006e-03	14.0592	1.371756	0.020659	1.842150e-03	14.0533	1.371756	0.020659	1.842150e-03	14.0533	1.371756	0.020659	1.842150e-03	14.0533	1.371756	0.020659	1.842150e-03	14.0533	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
56	E8	934b263d-6bce-40ad-a31e-968c6d3b4d00	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.381 < 1.7	0.088932	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.174901	1.381013	0.999496	1.621520e-03	14.1556	14.1556	1.377546	0.033882	1.681718e-03	14.1529	1.377546	0.033882	1.681718e-03	14.1529	1.371756	0.020659	1.787631e-03	14.1483	1.371756	0.020659	1.787631e-03	14.1483	1.371756	0.020659	1.787631e-03	14.1483	1.371756	0.020659	1.787631e-03	14.1483	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
57	E9	4f44e52a-378c-44a9-9a4b-46cadc1bd239	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.359 < 1.7	0.087101	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.189684	1.358988	0.999375	1.633757e-03	14.8731	14.8731	1.377546	0.033882	1.323994e-03	14.8996	1.377546	0.033882	1.323994e-03	14.8996	1.371756	0.020659	1.413319e-03	14.8916	1.371756	0.020659	1.413319e-03	14.8916	1.371756	0.020659	1.413319e-03	14.8916	1.371756	0.020659	1.413319e-03	14.8916	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
58	E10	4f44e52a-378c-44a9-9a4b-46cadc1bd239	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.357 < 1.7	0.085443	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.190291	1.356751	0.999690	1.681372e-03	14.8592	14.8592	1.377546	0.033882	1.328229e-03	14.8897	1.377546	0.033882	1.328229e-03	14.8897	1.371756	0.020659	1.417840e-03	14.8815	1.371756	0.020659	1.417840e-03	14.8815	1.371756	0.020659	1.417840e-03	14.8815	1.371756	0.020659	1.417840e-03	14.8815	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
59	E11	3c1553ee-c683-4d8d-925a-30e89e5667dc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.383 < 1.7	0.085156	0.086896	0.313329	0.1565	0.1565	12	17	3	15.0	0.169197	1.383373	0.999723	1.301082e-03	14.7596	14.7596	1.377546	0.033882	1.386122e-03	14.7565	1.377546	0.033882	1.386122e-03	14.7565	1.371756	0.020659	1.476526e-03	14.7532	1.371756	0.020659	1.476526e-03	14.7532	1.371756	0.020659	1.476526e-03	14.7532	1.371756	0.020659	1.476526e-03	14.7532	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
60	E12	3c1553ee-c683-4d8d-925a-30e89e5667dc	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.387 < 1.7	0.087111	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.159712	1.387268	0.999505	1.386790e-03	14.4379	14.4379	1.377546	0.033882	1.535673e-03	14.4366	1.377546	0.033882	1.535673e-03	14.4366	1.371756	0.020659	1.632389e-03	14.4357	1.371756	0.020659	1.632389e-03	14.4357	1.371756	0.020659	1.632389e-03	14.4357	1.371756	0.020659	1.632389e-03	14.4357	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
61	F1	601df4f6-474e-4f2f-b8b8-4b6a57575bbb	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.500 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.128	0.091053	0.086896	0.313329	0.1565	0.1565	11	22	3	21.0	0.193016	1.499936	0.999573	3.873149e-05	20.4827	20.4827	1.377546	0.033882	2.314010e-04	20.3453	1.377546	0.033882	2.314010e-04	20.3453	1.371756	0.020659	2.528021e-04	20.3365	1.371756	0.020659	2.528021e-04	20.3365	1.371756	0.020659	2.528021e-04	20.3365	1.371756	0.020659	2.528021e-04	20.3365	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
62	F2	601df4f6-474e-4f2f-b8b8-4b6a57575bbb	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.512 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.140	0.090899	0.086896	0.313329	0.1565	0.1565	11	22	3	21.0	0.180493	1.511859	0.999503	3.067059e-05	20.6549	20.6549	1.377546	0.033882	2.163880e-04	20.5547	1.377546	0.033882	2.163880e-04	20.5547	1.371756	0.020659	2.364006e-04	20.5487	1.371756	0.020659	2.364006e-04	20.5487	1.371756	0.020659	2.364006e-04	20.5487	1.371756	0.020659	2.364006e-04	20.5487	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
63	F3	7c55fa42-b336-4095-8161-f9fc6bf31e5c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.396 < 1.7	0.089180	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.178494	1.396130	0.999483	7.250194e-04	16.1059	16.1059	1.377546	0.033882	9.044282e-04	16.0894	1.377546	0.033882	9.044282e-04	16.0894	1.371756	0.020659	9.695218e-04	16.0840	1.371756	0.020659	9.695218e-04	16.0840	1.371756	0.020659	9.695218e-04	16.0840	1.371756	0.020659	9.695218e-04	16.0840	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
64	F4	7c55fa42-b336-4095-8161-f9fc6bf31e5c	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.417 < 1.7	0.097762	0.086896	0.313329	0.1565	0.1565	12	18	3	16.0	0.163420	1.416523	0.999825	6.219077e-04	15.8757	15.8757	1.377546	0.033882	9.718681e-04	15.8649	1.377546	0.033882	9.718681e-04	15.8649	1.371756	0.020659	1.039624e-03	15.8631	1.371756	0.020659	1.039624e-03	15.8631	1.371756	0.020659	1.039624e-03	15.8631	1.371756	0.020659	1.039624e-03	15.8631	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
65	F5	872e768e-839f-4d5f-8f29-a0b44ca3d314	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.348 < 1.7	0.095722	0.086896	0.313329	0.1565	0.1565	12	17	4	13.5	0.183652	1.348186	0.999572	3.253672e-03	12.9645	12.9645	1.377546	0.033882	2.432565e-03	13.0005	1.377546	0.033882	2.432565e-03	13.0005	1.371756	0.020659	2.574898e-03	12.9939	1.371756	0.020659	2.574898e-03	12.9939	1.371756	0.020659	2.574898e-03	12.9939	1.371756	0.020659	2.574898e-03	12.9939	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
66	F6	872e768e-839f-4d5f-8f29-a0b44ca3d314	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.346 < 1.7	0.086703	0.086896	0.313329	0.1565	0.1565	12	17	4	13.5	0.161559	1.346184	0.999687	2.920263e-03	13.3930	13.3930	1.377546	0.033882	2.139920e-03	13.4007	1.377546	0.033882	2.139920e-03	13.4007	1.371756	0.020659	2.265130e-03	13.3994	1.371756	0.020659	2.265130e-03	13.3994	1.371756	0.020659	2.265130e-03	13.3994	1.371756	0.020659	2.265130e-03	13.3994	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
67	F7	6d8e9c8a-d9b8-4804-b25e-4b9ebfcbbd69	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.359 < 1.7	0.088319	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.176731	1.359280	0.999588	1.517137e-03	15.1039	15.1039	1.377546	0.033882	1.233582e-03	15.1204	1.377546	0.033882	1.233582e-03	15.1204	1.371756	0.020659	1.316807e-03	15.1154	1.371756	0.020659	1.316807e-03	15.1154	1.371756	0.020659	1.316807e-03	15.1154	1.371756	0.020659	1.316807e-03	15.1154	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
68	F8	6d8e9c8a-d9b8-4804-b25e-4b9ebfcbbd69	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.358 < 1.7	0.090598	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.184989	1.358293	0.999570	1.606002e-03	14.9539	14.9539	1.377546	0.033882	1.291223e-03	14.9779	1.377546	0.033882	1.291223e-03	14.9779	1.371756	0.020659	1.378337e-03	14.9709	1.371756	0.020659	1.378337e-03	14.9709	1.371756	0.020659	1.378337e-03	14.9709	1.371756	0.020659	1.378337e-03	14.9709	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
69	F9	45c75b48-d079-4950-a0cd-cb033040b460	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.389 < 1.7	0.088367	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.156678	1.388621	0.999573	9.659617e-04	15.4965	15.4965	1.377546	0.033882	1.093612e-03	15.4965	1.377546	0.033882	1.093612e-03	15.4965	1.371756	0.020659	1.167394e-03	15.4964	1.371756	0.020659	1.167394e-03	15.4964	1.371756	0.020659	1.167394e-03	15.4964	1.371756	0.020659	1.167394e-03	15.4964	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
70	F10	45c75b48-d079-4950-a0cd-cb033040b460	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.397 < 1.7	0.087224	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.151679	1.397333	0.999586	8.487452e-04	15.5935	15.5935	1.377546	0.033882	1.058719e-03	15.5977	1.377546	0.033882	1.058719e-03	15.5977	1.371756	0.020659	1.130147e-03	15.5990	1.371756	0.020659	1.130147e-03	15.5990	1.371756	0.020659	1.130147e-03	15.5990	1.371756	0.020659	1.130147e-03	15.5990	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
71	F11	095ee30b-50c5-4ebd-a278-05912fe58fed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.340 < 1.7	0.074099	0.086896	0.313329	0.1565	0.1565	12	18	5	15.0	0.165090	1.339625	0.999307	2.055766e-03	14.8172	14.8172	1.377546	0.033882	1.352477e-03	14.8332	1.377546	0.033882	1.352477e-03	14.8332	1.371756	0.020659	1.440687e-03	14.8309	1.371756	0.020659	1.440687e-03	14.8309	1.371756	0.020659	1.440687e-03	14.8309	1.371756	0.020659	1.440687e-03	14.8309	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
72	F12	095ee30b-50c5-4ebd-a278-05912fe58fed	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.349 < 1.7	0.082850	0.086896	0.313329	0.1565	0.1565	12	18	4	14.5	0.158441	1.348906	0.999616	2.066014e-03	14.4588	14.4588	1.377546	0.033882	1.523451e-03	14.4615	1.377546	0.033882	1.523451e-03	14.4615	1.371756	0.020659	1.619397e-03	14.4610	1.371756	0.020659	1.619397e-03	14.4610	1.371756	0.020659	1.619397e-03	14.4610	1.371756	0.020659	1.619397e-03	14.4610	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
73	G1	601df4f6-474e-4f2f-b8b8-4b6a57575bbb	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.512 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.140	0.092243	0.086896	0.313329	0.1565	0.1565	11	22	3	21.0	0.188192	1.511878	0.999612	3.197069e-05	20.5539	20.5539	1.377546	0.033882	2.256181e-04	20.4243	1.377546	0.033882	2.256181e-04	20.4243	1.371756	0.020659	2.464843e-04	20.4166	1.371756	0.020659	2.464843e-04	20.4166	1.371756	0.020659	2.464843e-04	20.4166	1.371756	0.020659	2.464843e-04	20.4166	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
74	G2	601df4f6-474e-4f2f-b8b8-4b6a57575bbb	pos	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.496 < 1.7;PCR efficiency outlier;indiv PCR eff is higher than mean PCR eff by 0.124	0.092048	0.086896	0.313329	0.1565	0.1565	12	22	3	21.0	0.180195	1.496047	0.999553	3.818477e-05	20.6500	20.6500	1.377546	0.033882	2.160305e-04	20.5598	1.377546	0.033882	2.160305e-04	20.5598	1.371756	0.020659	2.360100e-04	20.5540	1.371756	0.020659	2.360100e-04	20.5540	1.371756	0.020659	2.360100e-04	20.5540	1.371756	0.020659	2.360100e-04	20.5540	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes
75	G3	dd77d8ea-d38f-4e06-8942-01d9e91fabe1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.369 < 1.7	0.090382	0.086896	0.313329	0.1565	0.1565	12	17	4	15.5	0.171294	1.368580	0.999489	1.322982e-03	15.2121	15.2121	1.377546	0.033882	1.195631e-03	15.2180	1.377546	0.033882	1.195631e-03	15.2180	1.371756	0.020659	1.276296e-03	15.2142	1.371756	0.020659	1.276296e-03	15.2142	1.371756	0.020659	1.276296e-03	15.2142	1.371756	0.020659	1.276296e-03	15.2142	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
76	G4	dd77d8ea-d38f-4e06-8942-01d9e91fabe1	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.376 < 1.7	0.093754	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.184837	1.375763	0.999492	1.316322e-03	14.9783	14.9783	1.377546	0.033882	1.290159e-03	14.9804	1.377546	0.033882	1.290159e-03	14.9804	1.371756	0.020659	1.377202e-03	14.9735	1.371756	0.020659	1.377202e-03	14.9735	1.371756	0.020659	1.377202e-03	14.9735	1.371756	0.020659	1.377202e-03	14.9735	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
77	G5	c6ef1ffe-51ad-458c-b95d-e65c3aa1dd05	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.372 < 1.7	0.095224	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.181534	1.372109	0.999468	9.818519e-04	16.0309	16.0309	1.377546	0.033882	9.198298e-04	16.0367	1.377546	0.033882	9.198298e-04	16.0367	1.371756	0.020659	9.860319e-04	16.0306	1.371756	0.020659	9.860319e-04	16.0306	1.371756	0.020659	9.860319e-04	16.0306	1.371756	0.020659	9.860319e-04	16.0306	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
78	G6	c6ef1ffe-51ad-458c-b95d-e65c3aa1dd05	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.370 < 1.7	0.087495	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.171119	1.369982	0.999530	9.495190e-04	16.2163	16.2163	1.377546	0.033882	8.670547e-04	16.2212	1.377546	0.033882	8.670547e-04	16.2212	1.371756	0.020659	9.294585e-04	16.2175	1.371756	0.020659	9.294585e-04	16.2175	1.371756	0.020659	9.294585e-04	16.2175	1.371756	0.020659	9.294585e-04	16.2175	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
